FSscore,KHscore,PPHHSIZE,PPINCIMP,SAVINGSRANGES,agecat,PPEDUC,EMPLOY,FWBscore
42,-1.215,2,4,4,5,3,2,50
56,-0.188,2,8,6,2,4,2,53
54,0.242,2,9,5,6,5,8,72
64,-0.909,5,5,4,2,2,1,62
48,-0.909,3,1,1,2,2,6,34
33,0.242,2,1,1,5,2,3,37
67,-0.188,1,9,3,4,5,2,43
40,-0.909,4,9,7,4,4,2,57
35,-0.188,1,2,1,5,4,2,49
32,-1.215,1,2,1,6,2,8,48
30,0.242,2,5,4,8,4,8,56
59,-0.57,5,3,4,8,2,8,60
53,-0.188,2,8,7,5,3,2,82
51,0.242,4,7,4,4,4,2,50
14,-0.57,4,3,4,4,2,2,38
56,-0.188,4,9,4,3,5,2,63
53,-1.215,2,5,4,6,4,8,68
39,0.242,1,3,1,4,2,6,36
80,-1.485,2,2,3,4,2,2,37
37,-0.909,1,1,2,4,1,6,14
59,-0.57,2,5,5,8,2,8,79
39,-1.215,5,3,4,2,2,7,48
75,-1.485,4,1,1,2,1,6,41
30,-0.188,2,1,2,6,3,8,36
54,-0.57,4,6,6,2,4,2,78
55,0.242,2,7,7,8,2,8,86
30,-0.188,3,3,5,5,2,2,37
42,-0.909,2,4,3,1,3,2,46
42,-0.188,3,3,4,1,3,3,48
43,-0.57,2,1,1,6,1,8,51
25,0.242,3,7,1,2,3,2,23
31,0.712,2,3,4,4,3,2,46
49,0.712,2,6,6,1,4,2,80
78,0.242,4,9,6,3,5,2,66
62,0.242,2,8,6,8,4,8,70
76,0.242,3,9,5,4,5,2,63
33,-0.909,2,8,1,4,2,2,41
44,-1.215,2,1,2,1,3,3,49
51,1.267,2,9,6,8,5,8,68
41,0.712,1,6,7,4,2,3,61
50,-0.188,2,7,6,3,3,2,63
64,-0.909,2,9,6,4,4,2,78
49,0.712,4,5,3,5,2,1,46
51,0.712,2,6,5,8,5,8,69
24,-0.909,2,1,1,4,2,7,32
49,0.712,2,2,5,6,4,8,59
55,0.712,2,8,6,2,4,2,77
45,-0.57,4,7,5,3,3,1,48
37,-0.57,5,6,3,2,3,2,47
55,1.267,4,9,6,4,4,2,68
69,-1.215,1,1,3,4,3,4,29
42,-0.909,4,3,1,2,1,2,40
26,0.242,5,5,1,3,3,2,29
44,-0.57,3,9,3,1,4,2,50
48,-0.909,2,4,3,4,3,2,48
49,-1.215,4,1,2,1,3,5,51
39,0.242,5,7,3,4,3,3,14
67,-0.188,2,2,6,5,2,3,52
56,-0.188,5,7,2,3,4,2,54
57,1.267,2,6,7,6,4,8,83
45,1.267,2,6,5,4,4,2,57
41,-0.188,2,4,1,8,3,6,26
49,1.267,3,7,2,5,2,2,47
66,-0.188,2,7,7,8,3,8,76
58,1.267,3,9,6,3,5,2,70
32,-1.215,3,8,3,1,3,5,36
78,-0.188,2,3,6,6,3,8,68
43,-0.188,4,9,4,5,3,2,37
52,-1.713,5,4,4,3,3,2,50
44,-0.57,2,7,7,8,2,8,63
52,-0.188,2,7,6,6,4,8,59
40,-1.215,2,3,4,6,3,6,51
34,-0.188,2,3,4,7,4,8,51
42,-1.9,5,7,3,3,2,2,55
48,0.712,1,7,4,4,5,1,51
82,0.712,2,7,6,6,2,8,81
63,-1.485,2,3,2,6,3,8,68
56,1.267,2,9,7,8,5,8,66
70,0.712,4,9,7,4,4,2,68
60,0.242,2,9,7,4,5,2,65
57,-0.188,2,6,7,8,3,8,74
44,0.712,2,5,5,6,2,8,75
68,0.712,4,9,5,4,5,2,74
40,0.242,2,4,4,7,2,1,46
29,-0.57,5,1,2,3,1,7,40
32,-1.215,3,4,1,2,5,2,40
39,-0.909,5,5,3,2,3,7,48
40,-0.57,3,7,2,5,2,4,56
54,-1.713,2,2,4,1,3,3,34
71,0.712,4,6,6,2,2,2,71
52,1.267,3,9,7,4,4,4,65
38,0.712,4,6,4,3,2,2,64
34,0.242,2,5,7,6,4,8,50
27,-1.215,4,2,3,4,1,4,52
60,-1.215,3,3,6,8,2,8,66
56,-0.188,4,8,6,4,2,6,58
56,0.242,1,1,6,4,2,3,71
54,-0.188,2,4,6,2,3,2,54
45,0.712,1,1,4,6,2,8,51
68,0.242,2,6,6,8,2,3,58
43,0.712,2,7,5,8,5,8,49
48,0.242,5,6,3,1,3,2,56
42,-1.713,5,2,6,2,1,7,49
56,0.242,2,8,6,4,5,2,56
45,-1.215,3,7,3,1,3,5,50
46,1.267,1,2,1,6,4,8,55
37,-0.909,3,3,1,8,1,8,36
44,0.712,2,6,7,8,4,8,62
62,-1.485,4,4,1,3,2,2,35
53,-0.57,2,8,4,5,2,1,43
36,-1.713,2,1,1,2,1,6,24
34,-0.188,3,8,3,4,3,2,48
75,-0.188,4,7,5,3,4,2,74
41,-0.909,1,1,3,3,3,3,42
57,0.242,2,8,7,8,4,8,64
57,0.242,3,9,7,7,3,4,63
42,0.242,2,8,6,5,2,4,61
61,-1.713,4,1,6,3,1,1,65
81,-1.485,4,1,4,2,1,3,62
43,0.242,2,3,3,4,3,2,51
77,-0.188,2,8,5,3,4,2,77
54,0.242,2,8,7,5,4,2,66
35,-0.188,1,9,5,2,5,6,64
34,0.242,5,5,4,4,3,1,53
54,-0.57,2,7,7,4,2,1,84
60,1.267,2,9,7,8,5,3,71
54,0.712,3,8,7,4,5,1,62
53,0.712,2,7,6,5,2,1,53
46,-0.57,1,2,6,8,5,8,58
47,-0.909,4,8,4,5,2,2,59
85,0.242,1,9,7,6,5,8,84
56,0.242,4,5,5,3,5,1,59
53,0.712,3,9,7,4,5,1,65
47,0.242,4,4,3,2,3,2,57
42,-0.57,2,2,6,7,3,8,52
44,0.242,2,3,2,5,5,7,48
71,0.712,1,3,6,4,3,2,48
16,-0.188,2,1,2,7,1,8,40
61,0.712,2,8,6,5,4,2,55
42,0.712,2,6,6,7,3,8,53
58,0.712,2,7,4,8,5,8,66
59,-1.485,2,7,1,3,2,6,62
50,-0.57,1,5,6,4,2,8,67
41,0.712,1,1,1,6,2,1,39
57,1.267,2,7,6,6,5,1,75
56,0.712,1,7,7,6,5,8,66
54,0.712,2,2,1,8,4,8,30
53,0.712,3,8,4,5,3,2,58
57,0.242,2,1,1,4,3,4,43
76,0.712,4,7,5,2,3,2,63
65,0.242,4,6,5,3,4,2,49
51,0.242,2,6,5,6,2,8,80
58,0.242,2,6,7,5,2,1,58
57,1.267,2,7,5,6,4,2,59
71,0.242,2,9,6,6,3,8,79
60,-0.57,1,8,6,1,3,5,64
63,-0.57,5,6,3,3,2,1,49
44,-0.188,1,5,4,8,3,8,52
85,-0.909,1,3,5,6,2,3,95
39,-1.485,2,1,4,2,4,2,44
42,-1.215,3,2,5,1,2,1,46
38,-0.57,2,3,7,8,2,8,61
48,-0.57,1,6,6,8,3,8,47
58,0.242,4,9,5,4,4,2,63
44,0.242,2,3,3,8,4,3,51
46,0.242,1,9,7,8,5,8,78
53,-0.188,2,2,1,3,2,2,68
49,0.242,1,1,5,8,2,8,57
54,-0.57,2,7,7,8,2,8,65
53,0.242,5,2,3,6,3,8,66
58,0.242,2,8,7,4,5,8,59
54,-0.188,3,8,6,3,4,2,72
56,1.267,1,6,5,6,5,8,56
38,-0.188,2,8,7,4,3,2,53
49,-1.485,3,2,3,1,3,5,46
49,0.242,3,8,6,5,4,3,68
50,1.267,2,7,4,8,4,8,63
43,-0.57,1,2,5,8,2,8,53
77,-0.57,3,9,7,6,3,2,86
27,0.242,5,3,5,1,1,4,48
56,0.712,2,9,7,5,3,2,68
56,-0.909,2,6,4,2,3,2,60
41,-0.188,4,9,5,4,5,4,63
56,0.242,1,9,7,6,3,2,72
47,0.712,3,7,3,4,5,2,40
35,-0.188,2,2,3,1,2,3,43
45,0.712,2,6,4,4,1,2,55
80,-0.57,1,6,5,7,3,8,81
43,-1.713,1,2,6,8,2,8,50
42,0.242,2,1,2,4,1,4,36
50,0.242,1,7,7,6,4,1,59
61,-0.909,4,5,6,2,3,3,61
42,0.242,3,7,6,6,2,8,57
53,-1.485,2,7,3,3,4,2,49
65,0.712,2,8,5,8,5,8,76
40,0.242,5,8,5,3,4,2,33
65,-1.713,5,2,3,3,2,1,47
42,-1.215,3,7,6,3,2,2,45
45,-1.485,1,1,5,8,2,8,59
52,0.712,2,9,5,8,4,8,73
50,-0.909,5,4,2,3,3,4,45
58,1.267,4,9,6,3,4,2,61
85,0.242,4,8,4,1,3,3,83
34,-1.215,1,1,4,7,2,8,63
42,-0.909,3,2,4,6,1,8,60
51,0.242,2,9,7,4,4,2,57
54,1.267,4,9,7,3,5,4,73
47,-1.215,2,2,3,6,2,3,50
42,-0.188,2,8,5,5,4,2,49
66,-1.713,2,1,1,2,2,6,60
85,1.267,2,9,6,5,5,1,71
51,0.712,3,6,5,5,3,6,62
33,-0.188,3,2,4,2,2,2,37
43,1.267,1,9,7,6,5,1,57
34,0.242,3,7,4,3,3,7,44
41,0.712,2,7,7,6,4,8,54
56,-0.188,1,8,4,6,3,2,62
54,-0.57,3,3,6,4,4,1,70
36,-0.57,1,6,6,7,3,8,51
64,-0.57,3,7,5,4,3,2,57
46,0.712,2,8,5,5,4,2,63
59,-0.57,5,7,6,4,3,2,55
85,1.267,2,9,7,7,2,8,95
69,0.712,3,9,5,4,4,2,67
56,1.267,2,5,5,6,3,1,62
58,-0.57,1,7,6,7,5,2,63
57,0.712,2,7,7,6,3,8,81
58,0.712,2,9,4,4,4,2,58
45,0.712,2,7,5,5,2,2,58
32,-0.188,1,2,3,6,2,8,47
41,0.712,4,7,6,3,5,2,51
42,-1.215,3,4,1,2,1,2,49
35,-1.485,4,6,3,5,2,2,49
33,-0.57,2,5,3,2,2,2,46
43,0.242,1,7,4,6,4,8,61
41,-0.188,2,7,5,2,4,2,67
66,1.267,2,8,3,4,3,1,58
53,0.712,3,9,7,5,5,3,80
48,-0.57,3,3,4,2,3,2,54
38,1.267,1,8,7,4,5,2,70
58,-0.188,2,6,3,7,2,1,60
44,-1.485,2,8,6,7,5,8,53
72,0.242,1,8,6,2,3,1,69
53,0.242,2,7,6,8,5,8,76
44,-0.188,4,8,5,1,3,5,59
47,0.242,4,4,3,1,4,2,42
39,-0.188,5,6,3,2,1,3,35
45,0.712,1,8,7,8,5,8,69
40,1.267,4,6,5,6,3,8,53
43,1.267,4,8,5,4,4,2,60
78,0.242,3,6,5,7,5,2,68
51,-0.909,4,5,4,3,2,2,39
44,-0.57,1,2,3,3,2,6,53
28,-0.188,2,7,3,7,5,8,31
46,-0.188,4,7,4,2,4,3,51
46,-0.188,5,8,5,3,3,2,52
54,-0.57,3,8,6,7,5,8,69
48,-0.188,4,8,5,5,4,8,58
60,0.242,2,8,7,6,5,8,76
53,0.242,1,5,5,6,5,8,59
47,-0.188,3,1,2,5,2,6,49
32,-0.909,2,4,4,4,2,1,57
41,0.712,1,7,7,8,3,8,55
45,1.267,3,3,7,1,4,1,55
42,0.712,3,8,6,4,4,4,60
61,1.267,2,9,7,2,5,2,64
55,-0.57,4,6,5,1,3,7,70
26,-0.909,2,2,2,2,2,2,26
36,-0.57,2,2,6,6,2,8,56
40,-0.188,4,1,3,6,1,6,47
66,-0.188,4,8,6,2,4,4,77
40,-0.57,5,5,4,3,2,2,41
39,-0.188,3,8,5,1,3,5,50
38,-0.188,5,4,1,3,2,2,44
82,0.712,4,1,3,1,3,5,53
49,-0.57,1,1,2,5,1,6,17
58,0.712,1,7,5,4,3,7,57
32,-0.909,1,3,2,5,3,8,40
58,0.242,2,6,6,3,4,4,61
48,-0.188,1,6,5,3,3,2,60
51,-0.188,5,6,3,3,3,2,56
85,0.242,2,8,5,4,3,2,72
43,-1.215,1,1,3,6,3,6,44
40,-0.909,4,6,5,4,3,1,55
39,-0.57,1,3,3,4,2,2,52
52,-0.57,1,3,6,5,3,6,68
54,0.242,1,4,7,4,2,2,58
48,-1.485,3,5,3,2,2,1,48
49,-0.188,1,4,4,4,1,2,41
45,-0.188,2,1,4,4,2,2,56
45,0.242,3,2,3,7,3,8,55
76,0.712,2,8,6,7,2,4,95
72,-0.57,4,7,6,4,2,2,76
23,-0.57,5,3,3,2,2,2,41
54,0.242,3,8,5,4,3,2,59
60,0.712,2,2,4,8,3,8,55
42,-0.57,5,5,3,3,3,2,49
52,-0.57,1,5,6,8,2,8,63
69,1.267,5,8,3,5,3,3,57
33,-0.57,5,3,1,2,3,7,49
61,0.242,2,2,4,7,1,8,61
54,0.712,2,5,7,6,2,8,68
56,0.242,4,9,6,4,4,2,74
72,0.712,2,7,7,7,4,8,75
51,-0.188,2,7,6,8,2,8,81
46,0.712,3,3,7,8,2,8,75
54,0.242,2,7,5,6,3,8,75
42,-0.188,3,4,4,4,2,2,36
56,-1.215,2,9,5,5,2,8,83
45,-0.188,2,8,4,3,3,7,54
27,-0.188,2,8,4,1,3,5,42
53,-0.57,2,6,6,8,2,8,64
44,-0.909,1,3,5,8,3,8,41
37,-1.713,4,5,2,3,2,4,45
54,-0.909,2,9,4,6,4,3,66
48,0.242,3,8,7,6,3,8,55
50,0.712,2,4,4,5,2,4,63
59,0.712,1,5,7,3,3,2,50
70,-0.188,2,8,7,6,5,2,66
54,0.712,1,4,6,8,2,8,79
42,-0.188,2,3,2,6,3,8,37
57,0.242,3,9,5,3,4,2,60
55,-0.909,2,7,5,4,3,1,62
52,-0.57,2,7,6,4,2,2,60
30,-0.188,3,3,4,6,2,2,46
42,-0.909,4,1,5,4,5,2,52
55,-1.9,3,3,3,4,2,7,47
42,0.712,4,8,5,2,4,2,54
52,-0.188,3,3,2,8,2,8,39
68,-0.57,4,3,3,2,3,1,62
44,0.242,2,5,4,6,2,2,52
77,-0.57,1,3,3,1,2,4,52
42,-1.215,3,4,1,1,3,7,52
39,-0.57,2,8,4,2,3,3,50
64,-0.188,1,9,4,4,4,1,65
48,0.712,2,5,6,7,3,8,61
57,0.242,2,5,7,6,2,8,82
46,-1.215,2,3,6,8,2,8,65
57,-0.188,2,9,7,5,3,1,75
43,-1.215,1,1,1,5,1,8,37
50,-0.57,4,4,3,2,3,4,50
47,0.242,3,8,4,3,5,2,50
55,0.242,4,6,3,1,1,3,50
42,-0.57,2,5,4,4,2,2,35
71,0.712,2,6,5,5,3,3,66
56,-0.909,3,4,3,2,3,2,47
49,0.712,2,8,5,8,5,8,68
62,-0.188,2,4,3,6,3,8,44
50,0.712,4,7,4,1,2,5,60
54,0.712,2,2,5,8,2,8,66
48,0.712,3,5,6,6,3,8,60
34,-0.57,2,2,4,8,2,6,47
45,0.712,1,7,7,4,3,2,68
62,-0.57,2,4,2,5,3,2,23
50,0.242,2,7,7,7,4,3,72
52,0.242,5,7,2,4,5,3,54
71,-0.57,1,7,6,8,5,8,68
57,0.712,2,7,4,5,2,2,64
33,-0.57,2,8,1,3,2,2,50
42,0.712,2,6,3,6,3,2,38
49,0.712,1,6,7,8,2,8,66
38,-0.188,4,1,2,2,1,7,19
46,-0.57,4,9,4,3,4,2,64
53,1.267,2,8,5,6,4,8,59
48,-2.053,2,1,4,1,3,7,60
76,1.267,3,9,7,5,3,1,61
58,0.712,2,7,6,6,3,8,63
40,0.712,5,3,1,4,4,1,52
40,0.242,3,6,5,6,4,1,50
50,-0.909,1,1,2,5,1,6,29
51,1.267,2,4,7,7,2,8,72
44,-0.57,1,1,1,1,1,3,41
31,0.712,3,9,5,1,4,1,69
50,0.712,2,5,4,6,3,3,60
35,-0.57,1,1,2,5,1,6,35
66,-1.485,3,1,1,3,2,7,28
25,-1.215,2,1,2,4,1,6,37
45,-0.909,2,7,4,5,3,2,68
55,-0.909,3,8,5,1,3,2,60
48,-0.57,2,3,5,8,2,1,56
76,-0.57,2,1,3,4,2,7,40
49,-0.909,2,5,5,5,2,8,59
35,0.242,1,2,5,5,2,1,67
73,-0.909,4,7,2,4,3,1,53
44,0.712,1,1,3,1,3,5,51
38,0.242,3,6,3,5,2,4,25
53,0.712,1,7,7,6,3,2,66
41,-1.215,2,8,4,2,3,2,51
75,0.242,2,8,6,4,5,2,75
43,-0.57,5,1,2,1,1,2,54
49,-0.57,2,5,5,7,2,8,72
48,0.712,2,7,3,7,3,8,63
51,0.712,2,8,6,4,3,8,74
58,1.267,4,8,6,3,4,2,69
30,-0.188,1,4,7,5,2,7,57
47,0.712,1,9,6,5,3,1,53
56,0.712,3,6,5,6,5,2,56
24,-0.188,1,6,2,4,1,6,34
56,-0.57,3,8,7,5,4,2,72
73,-1.485,1,1,1,3,1,7,40
48,-0.57,2,6,6,8,5,8,61
49,0.242,3,1,5,8,4,8,60
42,-0.188,2,7,5,3,2,5,50
50,0.712,2,4,7,8,2,8,73
15,-0.188,1,2,3,3,3,3,49
51,-0.188,2,4,4,8,3,8,66
81,-0.188,3,7,4,3,3,2,71
40,0.242,1,1,5,6,3,8,58
34,0.242,5,9,3,1,3,3,31
69,0.712,1,7,7,4,4,2,69
64,-0.188,1,8,7,4,3,1,76
38,-1.713,5,5,4,3,1,2,44
59,1.267,2,8,5,4,3,2,65
53,0.712,2,7,6,3,5,2,70
43,-0.188,5,8,4,1,3,3,48
41,-1.713,1,1,2,6,1,8,58
66,-0.188,1,4,7,8,3,8,75
42,-0.57,4,7,6,3,2,2,49
52,0.242,3,5,5,5,4,3,52
56,0.242,1,9,4,5,3,6,53
58,0.712,2,6,5,4,3,2,65
29,-0.909,5,4,1,2,2,4,43
50,0.242,5,4,6,8,4,8,61
44,0.712,5,5,1,5,2,2,48
85,1.267,4,9,7,2,3,1,86
42,0.242,2,8,4,4,3,2,47
54,-0.909,1,4,6,4,4,1,75
59,-0.909,4,2,1,2,3,2,38
53,1.267,1,2,5,8,2,8,63
40,-1.713,2,3,1,1,4,2,50
44,0.242,4,8,3,1,3,5,56
78,0.712,4,7,5,5,4,2,61
72,1.267,2,9,7,6,4,8,80
50,1.267,1,7,5,4,4,2,40
29,-0.909,1,7,3,5,5,8,51
47,1.267,1,6,4,7,3,8,64
41,-0.909,1,3,3,3,2,2,55
58,-0.909,3,3,3,4,2,2,59
54,1.267,2,7,7,7,5,1,67
55,0.712,3,9,5,5,3,2,58
57,-0.909,1,2,4,8,3,8,61
42,0.242,2,8,7,5,4,8,69
53,-0.188,4,1,5,4,1,3,59
53,-0.188,4,7,5,3,4,2,54
35,-0.909,2,1,3,2,2,3,32
54,0.712,1,3,5,8,3,8,50
57,1.267,2,6,7,7,4,8,80
45,-0.909,5,7,5,1,3,3,42
36,0.712,1,5,6,8,1,8,50
54,-0.188,2,6,7,8,2,8,84
58,-0.188,5,3,3,3,2,2,47
47,-0.188,2,7,6,8,4,8,81
41,-0.909,3,1,2,2,3,2,48
60,-0.188,2,6,6,7,3,8,75
57,1.267,2,9,6,6,4,8,69
76,0.712,2,7,5,6,2,8,58
55,-0.57,2,4,6,1,3,2,69
58,0.242,3,7,4,5,2,2,57
53,-0.909,2,7,4,5,2,2,57
46,1.267,1,6,7,8,4,4,70
56,-1.215,4,3,2,2,3,4,30
57,-0.57,2,8,4,5,3,2,61
40,-0.188,3,8,5,6,4,8,54
57,-0.188,3,1,4,6,2,8,52
37,-0.57,1,1,2,6,3,8,35
58,-0.909,2,5,6,6,2,8,57
59,1.267,2,7,5,8,3,1,73
47,-1.215,2,6,5,4,3,2,49
57,-0.57,1,9,6,8,5,8,63
29,-0.909,3,1,1,1,2,2,46
39,0.712,2,3,6,8,1,8,52
51,-1.215,2,2,5,8,2,8,59
46,-0.57,3,4,1,4,1,4,44
56,1.267,5,6,5,3,2,4,61
46,-0.57,2,3,5,6,3,8,55
49,-0.57,2,8,7,8,3,8,71
55,1.267,1,5,7,8,5,8,95
44,-0.57,4,6,1,3,2,2,44
46,0.712,2,9,7,5,3,1,56
58,0.242,5,9,4,2,4,2,60
41,-0.909,4,3,3,6,3,6,33
41,-1.215,1,1,2,5,3,8,54
42,-0.188,5,8,4,4,1,2,38
73,0.242,1,5,5,8,5,8,78
57,0.242,3,7,5,6,3,8,64
58,-1.713,4,1,5,4,2,2,54
31,0.242,1,2,4,7,2,8,50
56,1.267,1,5,4,4,3,2,59
30,-0.57,4,3,2,1,3,5,39
43,0.242,1,2,5,6,3,4,47
39,-0.188,2,2,2,4,2,7,27
30,-0.909,5,9,4,4,4,2,34
31,0.242,3,8,3,2,3,3,43
47,0.712,4,5,4,1,3,3,57
35,0.242,2,1,1,3,5,3,38
51,-1.485,3,2,4,4,3,6,61
50,-0.57,2,3,4,5,2,4,61
54,1.267,2,7,7,5,4,8,68
45,0.242,2,4,4,6,4,6,61
40,-0.909,1,1,2,4,2,7,49
55,-0.188,4,7,5,3,3,3,49
40,-0.57,2,2,4,8,2,8,59
79,-1.485,2,1,3,6,1,8,34
43,1.267,1,2,5,8,2,8,51
40,-0.909,2,2,3,6,1,4,41
47,-0.188,1,6,5,6,5,2,50
44,0.242,2,5,7,6,2,8,47
56,1.267,2,8,2,7,5,8,84
59,-0.57,2,7,5,6,3,2,63
54,0.712,2,7,5,3,4,2,62
58,1.267,1,5,5,5,3,3,56
74,0.242,2,8,5,3,5,2,67
42,1.267,1,6,5,7,2,8,61
56,-0.188,2,8,7,6,3,1,63
43,-0.188,5,7,3,3,3,2,55
45,0.242,2,8,6,5,2,2,63
35,-0.909,1,5,3,6,3,2,52
58,0.712,1,1,7,6,3,8,85
61,0.712,2,8,5,8,4,8,73
44,-1.713,2,1,1,6,2,8,56
45,-0.57,4,8,5,4,3,2,52
38,0.242,1,2,5,7,4,8,55
53,0.242,2,7,7,8,5,8,67
39,-0.57,3,1,1,4,1,6,41
82,0.712,5,8,6,3,5,2,66
54,0.712,1,7,7,5,4,2,63
35,-0.188,2,5,4,2,2,2,43
58,-0.909,5,5,2,1,2,3,51
55,-0.909,3,1,2,4,2,8,30
61,-0.57,3,6,5,6,3,8,69
44,1.267,2,6,6,8,4,8,62
38,0.712,1,6,7,8,1,8,66
49,-1.485,1,1,5,6,3,3,58
44,-0.188,4,5,2,3,2,2,53
62,-0.909,3,8,6,6,3,8,66
36,0.242,4,2,3,4,2,3,40
54,-0.909,1,4,6,8,3,8,48
43,-0.188,2,8,6,2,4,2,67
34,-1.485,4,1,1,2,1,7,42
63,-0.188,1,3,5,8,2,8,62
79,-1.215,2,6,6,3,2,6,66
48,0.712,2,8,7,6,5,8,61
42,0.242,3,3,1,2,3,6,41
36,0.242,4,8,6,4,4,2,53
47,-0.188,2,7,3,6,2,8,63
49,1.267,1,6,5,8,2,8,60
55,0.712,1,9,6,8,5,8,95
48,-0.188,4,6,4,2,3,2,47
49,0.242,2,6,7,6,4,4,63
55,-0.188,1,4,6,5,2,2,59
55,-1.215,2,3,6,6,2,8,67
56,0.242,1,3,4,8,3,8,74
77,1.267,2,9,7,6,5,2,85
33,-1.215,2,1,1,3,2,2,29
50,0.242,2,6,4,2,4,3,55
58,0.242,1,7,5,6,5,2,63
36,-0.909,1,6,4,6,5,2,56
54,0.242,5,8,6,4,3,2,66
57,0.242,1,4,1,8,5,8,58
52,-0.188,2,5,4,7,3,8,71
16,0.242,2,5,3,3,4,2,31
39,-1.713,4,8,4,1,2,5,49
50,0.712,1,7,7,7,2,8,78
10,-0.188,1,5,2,2,3,2,25
81,-1.485,4,3,3,1,2,7,60
33,-0.57,2,2,6,6,3,2,47
41,-0.57,5,1,3,6,2,1,43
52,0.242,4,8,5,2,5,2,44
48,-0.909,5,9,3,6,2,1,46
43,-1.713,3,7,5,6,5,2,52
57,-1.713,5,9,4,8,2,8,63
30,0.242,4,8,3,1,3,2,50
51,-0.188,2,7,4,2,3,2,53
41,-1.485,2,1,2,8,1,7,53
55,0.242,2,6,6,8,4,8,55
46,1.267,3,3,4,1,3,3,47
53,-0.188,2,8,7,4,3,4,60
38,0.242,1,5,5,5,3,2,55
43,0.242,4,9,7,5,5,4,70
51,0.712,2,8,4,5,4,2,59
49,-0.909,4,4,1,6,5,4,47
58,0.242,3,7,6,2,5,4,61
52,0.242,4,8,4,5,3,6,46
53,0.242,1,5,4,6,3,2,58
51,-0.188,2,3,6,7,2,8,65
54,-0.57,2,3,5,6,1,6,63
53,-0.57,1,2,5,8,2,8,57
59,-0.57,3,9,6,6,3,8,69
51,0.712,2,5,5,2,2,2,54
49,-1.485,4,9,5,1,2,2,40
66,-0.188,2,8,5,7,4,8,95
55,1.267,1,5,7,7,5,8,70
46,-0.57,2,2,4,5,2,2,46
49,0.242,2,6,6,7,5,8,66
71,0.242,1,1,5,8,5,8,72
40,0.242,2,6,5,6,4,8,47
39,0.712,4,9,5,5,3,2,54
28,-1.215,1,1,1,8,1,8,46
31,-0.188,2,7,5,2,4,2,48
42,-0.188,2,6,4,6,2,2,58
64,-0.57,1,1,1,5,3,6,38
57,1.267,1,7,7,6,5,8,82
49,1.267,2,9,4,7,4,1,55
32,-0.909,1,1,1,1,2,5,43
21,0.242,2,2,4,6,3,2,42
49,0.712,2,1,2,1,3,5,32
55,1.267,2,7,7,7,4,8,70
41,-0.57,4,5,3,6,2,8,54
40,0.712,2,7,6,4,3,2,40
57,0.242,2,7,5,5,2,2,69
61,0.242,5,9,3,7,1,8,77
71,0.712,2,8,5,6,5,8,75
55,0.712,1,4,7,8,2,8,86
32,0.712,1,4,4,6,3,2,44
79,-1.215,3,1,1,2,2,2,29
56,1.267,2,8,7,7,5,8,84
45,-0.188,2,4,5,8,2,8,53
35,-0.909,5,2,1,8,1,8,41
45,0.242,3,5,5,2,4,2,50
51,0.712,2,3,7,7,2,8,64
46,1.267,2,9,6,8,5,8,55
47,0.242,4,2,2,1,3,5,49
25,-0.909,1,1,1,8,2,8,42
62,1.267,1,9,7,6,3,8,68
39,0.242,2,8,5,6,3,3,50
58,0.242,2,5,7,6,4,8,76
74,1.267,2,5,6,6,4,8,61
30,0.712,1,1,4,6,3,8,21
41,-0.909,5,7,2,2,4,2,50
10,0.242,3,4,2,6,2,8,26
24,-1.485,5,1,2,1,2,3,35
52,1.267,1,9,7,8,5,8,75
54,-0.188,2,7,5,8,3,8,55
59,-0.188,1,7,6,7,2,8,62
67,1.267,2,9,7,5,4,2,65
85,-0.909,2,8,6,6,3,2,79
63,-0.188,2,4,4,6,3,8,64
57,0.242,2,7,6,7,3,8,54
35,0.242,3,8,1,2,4,2,51
58,0.712,1,1,5,6,3,8,37
57,0.712,2,6,7,6,3,8,95
57,0.712,2,4,5,7,2,2,67
46,-0.188,5,9,4,4,5,2,53
58,-0.57,2,5,2,8,2,8,60
42,-1.485,2,4,1,7,3,8,50
35,0.242,3,7,6,2,2,2,48
45,-0.188,4,6,5,6,4,8,44
65,0.242,2,8,7,8,5,8,82
36,-0.57,2,2,4,6,2,2,51
42,-1.215,2,5,6,8,2,8,61
68,1.267,1,6,6,6,4,8,86
51,0.242,3,9,4,4,4,2,74
34,-0.57,2,3,1,8,4,8,47
65,0.242,1,9,7,2,4,2,67
63,-0.188,4,9,5,1,3,2,56
36,-0.188,3,4,2,6,3,6,41
36,0.712,4,1,1,2,1,6,33
52,0.242,2,7,7,8,5,8,60
57,-0.188,2,9,7,5,3,2,72
51,0.712,2,5,6,6,3,8,73
37,-0.909,5,2,1,1,1,2,55
42,-0.57,2,7,6,7,3,8,52
40,-0.909,4,7,3,2,2,2,43
58,0.242,1,8,5,6,4,3,62
47,-1.215,2,1,1,2,3,7,25
79,-1.215,2,1,3,2,2,7,26
48,-0.188,1,2,4,7,4,8,45
56,-1.215,1,9,4,2,2,2,38
47,0.242,4,9,5,6,5,2,57
65,1.267,3,8,4,2,5,2,49
49,0.712,1,2,5,7,3,8,64
54,0.712,2,4,6,8,3,3,72
85,0.242,2,7,6,8,3,8,88
57,0.712,2,8,6,8,5,1,72
42,-0.909,2,5,3,6,4,7,51
56,-0.188,2,6,6,6,4,8,62
66,-0.188,4,8,4,1,3,2,66
30,-0.57,2,1,1,2,2,3,41
52,0.242,2,6,3,1,3,2,45
